otu	test-stat	p	q	site	n_asp	n_nml	total_taxa	level
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Cryptobacterium;s__;d__denovo841	0.8541666666661742	0.35537627410551287	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo774	2.716377171215971	0.09932321680756007	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo777	0.8541666666661742	0.35537627410551287	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__;d__denovo773	0.018925798240792147	0.8905794239289815	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo824	0.31984928099057824	0.5716982356297428	0.8809776090032102	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__;d__denovo823	1.7277462121210772	0.18869898318217992	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__;c__;o__;f__;g__;s__;d__denovo828	0.4917695419603091	0.48313901243320134	0.8530814285085389	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo2362	3.7674805181662143	0.05225829242655794	0.6654126150358451	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo2134	1.5688215690520917	0.21037823299885272	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo607	1.8057155146239998	0.17902305002407787	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo918	13.648368929975566	0.00022043272250297605	0.11396371753403861	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__;d__denovo919	1.7277462121210772	0.18869898318217992	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo910	2.621179799739022	0.10544601390792774	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo911	1.104213278825947	0.29334332155881726	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__;d__denovo913	1.1707317073160086	0.27925094536895323	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo914	0.016444937176342083	0.8979607751248756	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo161	1.7277462121210772	0.18869898318217992	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo1620	0.07753027597095957	0.7806726294570839	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__;d__denovo1625	0.029046103670597602	0.8646726294789334	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo1626	1.0240919722474384	0.31155034438270707	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1627	1.9404781754370934	0.16361662397025645	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo1629	4.781797061440706	0.028762090420056164	0.6253176072401283	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1445	2.0035949933908483	0.15692663227471426	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__;d__denovo1446	0.2314596475839711	0.6304436276694898	0.9229361053075189	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__;d__denovo1829	0.0074866394653030485	0.9310487902165493	0.9636681172011131	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1825	1.0665673566489984	0.30172208783661325	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo1823	2.237984358128228	0.13465641109603937	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1820	0.32074990899154315	0.5711573252979335	0.8809776090032102	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__;d__denovo1956	2.3680709534372393	0.12383999726210089	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1955	0.019795134055616236	0.8881107519538334	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__;d__denovo1483	0.7591347961036202	0.3835994216717197	0.7657177644952861	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__;d__denovo1134	2.0399739319085155	0.15321227181654717	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter;s__;d__denovo40	1.7736712186063317	0.18292838865569125	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo43	0.12712346186813364	0.7214333771054382	0.9514822856212029	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__;d__denovo42	0.0033163093016742575	0.9540772817754618	0.9777164612049827	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo44	0.3905087271272242	0.5320321143655851	0.8637058726391936	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__;d__denovo47	2.2618213435488927	0.1325980304200384	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__;d__denovo46	0.0027031753336376704	0.9585350121635413	0.9793727298192705	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo49	0.21309937177791557	0.6443489185250044	0.9229361053075189	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__;d__denovo48	0.5431317960822872	0.4611376988956687	0.8469173875928352	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1139	0.1883877868861887	0.6642618493855672	0.9229361053075189	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo165	0.5629065483083334	0.4530915149387449	0.8426198317386011	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__;d__denovo164	0.18507447529440219	0.6670481032671854	0.9229361053075189	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Curvibacter;s__;d__denovo695	6.897905279294014	0.008629680421021215	0.4766571590852895	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo694	0.4104450934225791	0.521743679946112	0.8637058726391936	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1110	0.38286556035025016	0.5360736128720816	0.8643848965182811	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium;s__;d__denovo693	0.10169297495314397	0.7498073797379607	0.9578085279968254	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__;d__denovo691	0.11008782286998375	0.7400441728786582	0.9520587785852535	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__;d__denovo1558	0.018925798240792147	0.8905794239289815	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1553	0.025760114272042285	0.8724875546776132	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1551	2.621179799739022	0.10544601390792774	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1555	0.06646971533852065	0.79654797938787	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo213	2.574559040595247	0.1085943591076224	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo211	0.07340441252342102	0.7864429581306446	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__SR1;c__;o__;f__;g__SR1_genera_incertae_sedis;s__;d__denovo210	2.4472657890162792	0.11772977965252679	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo217	1.7277462121210772	0.18869898318217992	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__;d__denovo216	7.9294513297755005	0.0048636542994065874	0.4766571590852895	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo215	2.046164322497564	0.152590200422221	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo214	1.891396998022754	0.16904443825987392	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__;d__denovo218	0.17741345197482628	0.6736055669791525	0.9229361053075189	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__;d__denovo2000	0.7197060497686365	0.3962403470778205	0.777443109826312	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo698	0.9816230699113859	0.32179842460481906	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo2738	2.5094934628157337	0.11316229990489739	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__;s__;d__denovo1319	3.8272387984426595	0.05042593943114579	0.6654126150358451	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__;d__denovo1315	0.020412914387662278	0.8863898738808252	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo1316	0.8899429030034052	0.34549278111549064	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo1310	0.025760114272042285	0.8724875546776132	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo1311	0.8541666666661742	0.35537627410551287	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__;d__denovo367	1.7277462121210772	0.18869898318217992	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydophila;s__;d__denovo365	0.8541666666661742	0.35537627410551287	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__;c__;o__;f__;g__;s__;d__denovo364	1.111795000014982	0.2916920879976307	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__;d__denovo361	0.8541666666661742	0.35537627410551287	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo360	0.8541666666661742	0.35537627410551287	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo2731	3.171738161773875	0.07492267154386202	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Arcobacter;s__;d__denovo369	0.7999639588677384	0.37110414544646575	0.7523954635130305	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__;d__denovo368	0.14555535527855357	0.7028195289466479	0.9387238663643521	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo548	0.46700357078015187	0.4943689054690601	0.854398390060872	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__;d__denovo547	1.1707317073160086	0.27925094536895323	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo546	0.4267652539451779	0.5135804725260574	0.8592915996633388	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__;d__denovo545	0.14084353046248266	0.7074438648331536	0.9390204829749432	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo544	2.7182928330945355	0.09920406639008614	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__;d__denovo543	0.03364586353903901	0.8544621385393955	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Selenomonas;s__;d__denovo334	0.00010785026555475166	0.9917140393888064	0.999574745560832	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__;d__denovo148	0.41603441127691626	0.5189224579351609	0.8637058726391936	gastric_fluid	41	48	1034	otu
k__Bacteria;p__SR1;c__;o__;f__;g__SR1_genera_incertae_sedis;s__;d__denovo143	2.244069731580271	0.13412755035411345	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__;d__denovo142	0.34661227344589807	0.5560371331733531	0.8729419341976925	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium;s__;d__denovo141	1.1770967741935876	0.27794782807795015	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo140	0.03364586353903901	0.8544621385393955	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__;d__denovo147	1.7277462121210772	0.18869898318217992	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter;s__;d__denovo146	0.435615926442734	0.5092460866882171	0.8548059312266503	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo145	3.165754864678977	0.07519766517408051	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo144	0.6813287366689584	0.40912955364948744	0.7907288943431214	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__;d__denovo2204	0.4909150114208486	0.48351942252107827	0.8530814285085389	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo2186	2.5497266588803944	0.11031333886618092	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;s__;d__denovo781	0.011193272603054538	0.9157424144217242	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__;d__denovo788	0.122738250465821	0.7260834049652549	0.9515860238656357	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo2110	3.4193064213521085	0.06443808064974325	0.6798875039983114	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__;d__denovo2373	1.4767379794007636	0.22428559393408537	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo969	0.32985286338576425	0.5657457402869482	0.8809385334947869	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__;d__denovo968	0.20028315476906267	0.6544923886726266	0.9229361053075189	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium;s__;d__denovo964	1.4267381843943798	0.2322975069941487	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo961	1.1707317073160086	0.27925094536895323	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo960	0.009250277161854111	0.9233789163981877	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo963	3.8321571141021624	0.05027818651985396	0.6654126150358451	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__;d__denovo768	0.5629065483083334	0.4530915149387449	0.8426198317386011	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1296	2.925486164506675	0.08719095843576659	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillales_Incertae_Sedis_XI;g__Gemella;s__;d__denovo1369	0.036663245657039926	0.8481522991836572	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;s__;d__denovo1368	0.8541666666661742	0.35537627410551287	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__;s__;d__denovo1831	0.39220539226310985	0.5311424261373945	0.8637058726391936	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo1129	1.5126061187082191	0.21874184607263014	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium_XI;s__;d__denovo1128	0.07753027597095957	0.7806726294570839	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1943	6.769506752606593	0.009272845936650686	0.4766571590852895	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__;d__denovo1123	0.2761345667022501	0.5992460242251615	0.9032367187300538	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo1122	0.5011717327995846	0.47898572495049585	0.8509815113381661	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__;d__denovo1121	0.2834119878269657	0.5944735499249916	0.8989122740916452	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__;d__denovo1120	0.07753027597095957	0.7806726294570839	0.9624735882618206	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__;d__denovo1125	0.22453890015588482	0.6356030555230696	0.9229361053075189	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__;s__;d__denovo34	2.7190842832926965	0.09915488529270947	0.7140242516579729	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;s__;d__denovo35	1.9101941577995003	0.16694169289403304	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo36	1.4304955762528662	0.23168357721404692	0.7363909166835677	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__;s__;d__denovo37	0.2935237330422794	0.5879712377654451	0.8940621468374562	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__;d__denovo30	1.737014883230909e-05	0.9966746254093015	0.999574745560832	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__;d__denovo31	0.0017018794033098821	0.967093531205259	0.9828860185110032	gastric_fluid	41	48	1034	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo32	0.3635840948981422	0.5465224275598606	0.8643848965182811	gastric_fluid	41	48	1034	otu
